Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),date
2025-01-03 08:00:00,21.74,93.33,8.29,29.64,38.49,29.88,4.52,0.89,22.22,1.94,1.11,,,0.98,0.84,24.97,36.25,1.78,234.07,0.0,0.0,,,,2025-01-03 08:00:00
2025-01-03 16:00:00,40.65,95.51,6.48,28.48,35.3,27.15,4.53,0.8,22.28,2.17,1.67,,,1.2,1.03,23.28,48.61,0.98,273.42,0.0,0.0,,,,2025-01-03 16:00:00
2025-01-04 00:00:00,40.48,107.94,6.46,28.38,35.34,27.37,4.51,0.74,22.19,2.17,1.66,,,1.2,1.03,19.03,75.49,1.14,275.36,0.0,0.0,,,,2025-01-04 00:00:00
2025-01-04 08:00:00,40.16,94.01,6.59,28.7,35.53,27.76,4.61,0.78,22.02,2.16,1.67,,,1.2,1.03,23.83,42.18,0.84,277.45,0.0,0.0,,,,2025-01-04 08:00:00
2025-01-04 16:00:00,33.22,106.66,8.42,30.23,37.36,33.63,4.58,0.8,22.06,2.16,1.65,,,1.2,1.04,22.72,51.23,1.36,295.39,0.0,0.0,,,,2025-01-04 16:00:00
2025-01-05 00:00:00,34.26,129.54,8.42,30.48,37.15,33.37,4.53,0.75,22.05,2.16,1.67,,,1.19,1.04,19.68,76.05,1.09,269.03,0.0,0.0,,,,2025-01-05 00:00:00
2025-01-05 08:00:00,37.95,87.09,8.41,30.59,37.42,33.35,4.58,0.8,22.01,2.16,1.67,,,1.2,1.03,24.45,43.9,0.75,225.56,0.0,0.0,,,,2025-01-05 08:00:00
2025-01-05 16:00:00,33.4,98.02,8.43,30.34,37.41,33.32,4.54,0.73,22.11,2.16,1.66,,,1.2,1.03,23.35,44.99,1.06,279.17,0.0,0.0,,,,2025-01-05 16:00:00
2025-01-06 00:00:00,35.48,130.55,8.45,30.55,37.4,33.35,4.53,0.82,22.15,2.17,1.67,,,1.2,1.03,19.58,79.38,1.32,287.19,0.0,0.0,,,,2025-01-06 00:00:00
2025-01-06 08:00:00,38.72,92.45,7.35,30.67,37.4,36.67,4.52,0.84,22.16,2.29,1.92,,,1.31,0.93,24.87,42.5,0.69,235.04,0.0,0.0,,,,2025-01-06 08:00:00
2025-01-06 16:00:00,41.61,111.48,6.75,31.23,37.77,39.17,4.58,0.74,22.19,2.38,2.14,,,1.4,0.83,22.74,48.52,1.44,309.24,0.0,0.0,,,,2025-01-06 16:00:00
2025-01-07 00:00:00,41.59,101.5,6.73,31.23,37.98,39.04,4.52,0.76,22.12,2.38,2.14,,,1.41,0.83,19.34,82.86,1.33,263.59,0.0,0.0,,,,2025-01-07 00:00:00
2025-01-07 08:00:00,41.55,95.17,6.75,31.27,37.96,39.3,4.5,0.85,22.22,2.38,2.14,,,1.39,0.83,25.22,40.77,0.89,222.95,0.0,0.0,,,,2025-01-07 08:00:00
2025-01-07 16:00:00,41.73,195.79,6.76,31.27,37.85,38.95,4.65,0.99,22.25,2.39,2.14,,,1.4,0.83,23.11,49.59,1.06,264.21,0.0,0.0,,,,2025-01-07 16:00:00
2025-01-08 00:00:00,41.74,121.08,6.76,31.24,37.73,39.38,4.56,0.91,22.25,2.39,2.13,,,1.39,0.84,20.4,78.46,1.2,248.56,0.0,0.0,,,,2025-01-08 00:00:00
2025-01-08 08:00:00,42.76,78.42,8.18,33.62,42.22,42.59,4.61,0.8,22.21,2.25,1.98,,,1.31,0.92,25.96,23.47,0.8,192.21,0.0,0.0,,,,2025-01-08 08:00:00
2025-01-08 16:00:00,43.78,114.56,9.78,36.16,46.33,46.18,4.6,0.79,22.3,2.11,1.8,,,1.19,1.01,23.65,38.01,0.91,267.44,0.0,0.0,,,,2025-01-08 16:00:00
2025-01-09 00:00:00,43.76,138.66,9.77,36.36,46.5,46.16,4.54,0.85,22.27,2.11,1.81,,,1.2,1.01,19.5,72.06,0.81,260.16,0.0,0.0,,,,2025-01-09 00:00:00
2025-01-09 08:00:00,43.71,93.24,9.75,36.11,46.48,45.96,4.51,0.79,22.22,2.11,1.8,,,1.2,1.01,24.06,43.27,1.0,284.51,0.0,0.0,,,,2025-01-09 08:00:00
2025-01-09 16:00:00,43.66,111.14,9.74,36.22,46.39,46.14,4.58,0.77,22.16,2.11,1.8,,,1.19,1.02,23.15,57.01,1.47,301.45,0.0,0.0,,,,2025-01-09 16:00:00
2025-01-10 00:00:00,43.68,134.73,9.74,36.26,46.45,46.4,4.49,0.64,22.17,2.11,1.8,,,1.19,1.02,20.75,73.9,0.94,272.59,0.0,0.0,,,,2025-01-10 00:00:00
2025-01-10 08:00:00,41.68,108.07,8.25,34.26,42.59,43.54,4.35,0.89,22.25,2.22,2.04,,,1.28,1.05,24.23,53.48,0.86,266.95,0.0,0.0,,,,2025-01-10 08:00:00
2025-01-10 16:00:00,38.65,107.04,5.73,31.34,36.65,39.22,4.46,0.71,22.14,2.41,2.41,,,1.4,1.1,23.1,62.59,1.27,290.89,0.0,0.0,,,,2025-01-10 16:00:00
2025-01-11 00:00:00,38.69,79.28,5.75,31.4,36.53,39.03,4.55,0.76,22.19,2.41,2.42,,,1.4,1.09,21.17,77.13,1.06,282.98,0.0,0.0,,,,2025-01-11 00:00:00
2025-01-11 08:00:00,38.65,62.52,5.75,31.39,36.6,39.17,4.52,0.81,22.2,2.41,2.41,,,1.4,1.09,24.17,56.51,0.9,260.83,0.0,0.0,,,,2025-01-11 08:00:00
2025-01-11 16:00:00,38.44,87.84,5.66,31.33,36.56,39.19,4.54,0.72,21.88,2.4,2.41,,,1.4,1.1,22.94,66.26,1.18,283.11,0.0,0.0,,,,2025-01-11 16:00:00
2025-01-12 00:00:00,38.56,94.69,5.7,31.19,36.7,39.23,4.5,0.74,22.03,2.4,2.4,,,1.4,1.1,20.43,79.48,0.88,264.38,0.0,0.0,,,,2025-01-12 00:00:00
2025-01-12 08:00:00,38.63,71.24,5.74,31.27,36.64,39.04,4.57,0.74,22.18,2.41,2.41,,,1.4,1.09,25.95,43.94,0.85,255.79,0.0,0.0,,,,2025-01-12 08:00:00
2025-01-12 16:00:00,38.73,46.85,5.75,31.23,36.48,39.31,4.56,0.72,22.22,2.41,2.4,,,1.4,1.1,24.69,54.89,1.12,287.13,0.0,0.0,,,,2025-01-12 16:00:00
2025-01-13 00:00:00,38.65,53.92,5.75,31.14,36.59,39.04,4.58,0.81,22.22,2.41,2.4,,,1.4,1.09,22.58,73.45,0.98,269.51,0.0,0.0,,,,2025-01-13 00:00:00
2025-01-13 08:00:00,38.71,53.22,5.75,31.05,36.62,39.21,4.55,0.72,22.22,2.41,2.39,,,1.4,1.1,25.25,56.15,0.7,241.97,0.0,0.0,,,,2025-01-13 08:00:00
2025-01-13 16:00:00,38.76,49.68,5.76,31.33,36.58,39.02,4.63,0.82,22.24,2.41,2.41,,,1.4,1.09,23.83,66.76,0.95,272.21,0.0,0.0,,,,2025-01-13 16:00:00
2025-01-14 00:00:00,,19.94,5.74,31.34,36.34,39.3,4.54,0.72,22.16,2.41,2.41,,,1.39,1.1,22.42,75.31,0.89,274.13,0.0,0.0,,,,2025-01-14 00:00:00
2025-01-14 08:00:00,,,5.74,31.21,36.51,39.05,4.57,0.76,22.16,2.41,2.4,,,1.4,1.09,24.89,56.67,0.78,270.82,0.0,0.0,,,,2025-01-14 08:00:00
2025-01-14 16:00:00,,,5.74,31.32,36.56,39.07,4.57,0.79,22.18,2.41,2.41,,,1.4,1.09,23.76,63.06,0.91,272.8,0.0,0.0,,,,2025-01-14 16:00:00
2025-01-15 00:00:00,,25.22,5.79,31.24,36.5,39.24,4.54,0.63,22.36,2.41,2.4,,,1.4,1.1,20.83,71.87,0.83,268.33,0.0,0.0,,,,2025-01-15 00:00:00
2025-01-15 08:00:00,38.78,42.72,5.75,31.25,36.73,39.19,4.51,0.71,22.2,2.41,2.41,,,1.4,1.1,24.31,51.52,0.91,271.49,0.0,0.0,,,,2025-01-15 08:00:00
2025-01-15 16:00:00,38.46,50.67,5.7,31.44,36.46,39.19,4.55,0.79,22.03,2.4,2.42,,,1.39,1.1,23.42,59.88,0.91,266.94,0.0,0.0,,,,2025-01-15 16:00:00
2025-01-16 00:00:00,38.63,40.56,5.75,31.28,36.85,39.14,4.46,0.65,22.19,2.41,2.41,,,1.4,1.09,20.72,71.67,0.87,267.19,0.0,0.0,,,,2025-01-16 00:00:00
2025-01-16 08:00:00,38.65,81.14,5.73,31.47,36.69,39.26,4.6,0.79,22.14,2.41,2.42,,,1.4,1.1,24.92,46.4,0.7,256.79,0.0,0.0,,,,2025-01-16 08:00:00
2025-01-16 16:00:00,38.61,101.33,5.7,31.14,36.63,39.32,4.57,0.73,22.09,2.4,2.41,,,1.39,1.09,23.57,53.23,1.18,282.07,0.0,0.0,,,,2025-01-16 16:00:00
2025-01-17 00:00:00,38.68,104.18,5.74,31.25,36.65,39.22,4.59,0.78,22.19,2.41,2.41,,,1.4,1.09,20.83,71.13,0.96,270.12,0.0,0.0,,,,2025-01-17 00:00:00
2025-01-17 08:00:00,38.67,115.42,5.74,31.34,36.63,39.17,4.54,0.81,22.16,2.41,2.41,,,1.4,1.1,24.33,48.92,0.85,270.53,0.0,0.0,,,,2025-01-17 08:00:00
2025-01-17 16:00:00,38.77,117.21,5.77,31.32,36.66,39.13,4.55,0.77,22.28,2.41,2.41,,,1.4,1.1,22.97,56.03,0.98,270.74,0.0,0.0,,,,2025-01-17 16:00:00
2025-01-18 00:00:00,38.8,127.55,5.78,31.41,36.53,39.15,4.48,0.8,22.33,2.41,2.42,,,1.4,1.1,20.34,70.98,0.88,263.5,0.0,0.0,,,,2025-01-18 00:00:00
2025-01-18 08:00:00,38.62,118.45,5.72,31.24,36.41,38.91,4.5,0.77,22.1,2.41,2.41,,,1.4,1.09,25.21,43.3,0.88,264.57,0.0,0.0,,,,2025-01-18 08:00:00
2025-01-18 16:00:00,38.62,122.88,5.72,31.01,36.48,39.21,4.58,0.77,22.11,2.41,2.39,,,1.39,1.1,24.17,50.01,0.92,265.6,0.0,0.0,,,,2025-01-18 16:00:00
2025-01-19 00:00:00,38.67,116.75,5.74,31.13,36.53,39.24,4.42,0.84,22.17,2.41,2.4,,,1.4,1.1,22.06,69.5,0.61,223.24,0.0,0.0,,,,2025-01-19 00:00:00
2025-01-19 08:00:00,38.56,198.05,5.69,31.36,36.6,39.1,4.54,0.84,21.98,2.4,2.41,,,1.4,1.09,22.58,80.26,0.65,209.39,0.0,0.0,,,,2025-01-19 08:00:00
2025-01-19 16:00:00,38.64,74.59,5.74,31.28,36.71,39.27,4.53,0.85,22.17,2.41,2.41,,,1.4,1.1,22.54,78.57,0.92,245.78,0.0,0.0,,,,2025-01-19 16:00:00
2025-01-20 00:00:00,38.69,75.35,5.75,31.23,36.45,39.41,4.6,0.89,22.19,2.41,2.4,,,1.39,1.1,20.97,87.09,1.1,260.46,0.0,0.0,,,,2025-01-20 00:00:00
2025-01-20 08:00:00,38.69,55.35,5.75,31.13,36.51,39.23,4.61,0.79,22.21,2.41,2.4,,,1.4,1.1,26.08,39.72,0.64,189.42,0.0,0.0,,,,2025-01-20 08:00:00
2025-01-20 16:00:00,38.81,100.01,5.79,31.25,36.48,39.1,4.61,0.87,22.34,2.41,2.41,,,1.4,1.09,24.14,40.64,0.84,246.78,0.0,0.0,,,,2025-01-20 16:00:00
2025-01-21 00:00:00,38.67,137.47,5.74,31.28,36.34,39.16,4.57,0.93,22.16,2.41,2.41,,,1.39,1.09,19.76,79.08,1.12,263.98,0.0,0.0,,,,2025-01-21 00:00:00
2025-01-21 08:00:00,38.81,77.56,5.78,31.43,36.56,39.17,4.57,0.91,22.33,2.41,2.42,,,1.4,1.1,25.57,27.27,0.63,227.69,0.0,0.0,,,,2025-01-21 08:00:00
2025-01-21 16:00:00,38.67,94.0,5.74,31.31,36.27,39.1,4.48,0.88,22.16,2.41,2.41,,,1.39,1.09,23.81,30.16,0.86,254.44,0.0,0.0,,,,2025-01-21 16:00:00
2025-01-22 00:00:00,38.77,78.23,5.77,31.28,36.84,39.28,4.52,0.83,22.29,2.41,2.41,,,1.4,1.1,19.44,57.11,0.88,262.53,0.0,0.0,,,,2025-01-22 00:00:00
2025-01-22 08:00:00,38.62,120.18,5.71,31.41,36.55,38.8,4.29,0.9,22.06,2.4,2.42,,,1.4,1.09,26.58,33.76,0.77,258.68,0.0,0.0,,,,2025-01-22 08:00:00
2025-01-22 16:00:00,38.79,106.31,5.78,31.24,36.4,39.03,4.64,0.89,22.32,2.41,2.4,,,1.39,1.09,24.05,57.14,1.06,274.09,0.0,0.0,,,,2025-01-22 16:00:00
2025-01-23 00:00:00,38.63,129.54,5.73,31.34,36.55,39.17,4.48,0.75,22.12,2.41,2.41,,,1.4,1.1,20.82,80.06,0.98,260.82,0.0,0.0,,,,2025-01-23 00:00:00
2025-01-23 08:00:00,38.62,88.84,5.72,31.33,36.61,39.21,4.51,0.85,22.11,2.4,2.41,,,1.4,1.09,26.28,43.04,0.83,280.4,0.0,0.0,,,,2025-01-23 08:00:00
2025-01-23 16:00:00,38.56,80.24,5.7,31.26,36.72,39.28,4.58,0.7,22.03,2.4,2.41,,,1.4,1.1,24.26,49.72,1.05,281.66,0.0,0.0,,,,2025-01-23 16:00:00
2025-01-24 00:00:00,38.94,70.83,5.83,31.38,36.74,39.1,4.58,0.67,22.49,2.42,2.41,,,1.4,1.09,20.74,74.66,0.94,265.52,0.0,0.0,,,,2025-01-24 00:00:00
2025-01-24 08:00:00,38.72,74.75,5.76,31.08,36.55,39.15,4.61,0.68,22.23,2.41,2.39,,,1.4,1.1,25.36,38.96,0.87,268.66,0.0,0.0,,,,2025-01-24 08:00:00
2025-01-24 16:00:00,38.63,74.15,5.73,31.23,36.4,39.28,4.61,0.68,22.12,2.4,2.4,,,1.39,1.1,23.98,47.02,1.2,281.77,0.0,0.0,,,,2025-01-24 16:00:00
2025-01-25 00:00:00,38.73,78.99,5.76,31.29,36.38,39.16,4.47,0.7,22.24,2.41,2.41,,,1.39,1.09,19.7,79.17,1.12,265.25,0.0,0.0,,,,2025-01-25 00:00:00
2025-01-25 08:00:00,38.64,63.84,5.73,31.26,36.51,39.02,4.58,0.79,22.13,2.41,2.41,,,1.4,1.1,25.9,33.09,0.63,236.17,0.0,0.0,,,,2025-01-25 08:00:00
2025-01-25 16:00:00,38.74,88.92,5.76,31.36,36.4,39.12,4.52,0.82,22.25,2.41,2.41,,,1.39,1.09,24.81,33.8,0.89,256.57,0.0,0.0,,,,2025-01-25 16:00:00
2025-01-26 00:00:00,38.76,78.62,5.77,31.05,36.21,39.18,4.55,0.77,22.27,2.41,2.39,,,1.39,1.09,19.97,77.91,1.3,282.79,0.0,0.0,,,,2025-01-26 00:00:00
2025-01-26 08:00:00,38.53,56.91,5.69,31.32,36.5,39.27,4.57,0.71,21.97,2.4,2.41,,,1.4,1.1,27.4,10.38,0.68,232.14,0.0,0.0,,,,2025-01-26 08:00:00
2025-01-26 16:00:00,38.48,44.23,5.73,31.3,36.65,39.43,4.52,0.78,22.14,2.41,2.41,,,1.4,1.1,24.52,25.72,0.76,266.89,0.0,0.0,,,,2025-01-26 16:00:00
2025-01-27 00:00:00,38.68,54.67,5.74,31.26,36.57,39.15,4.57,0.63,22.17,2.41,2.41,,,1.4,1.09,19.69,74.49,1.41,268.6,0.0,0.0,,,,2025-01-27 00:00:00
2025-01-27 08:00:00,38.66,92.09,5.72,31.34,36.56,38.87,4.46,0.73,22.09,2.4,2.41,,,1.4,1.09,26.23,27.06,0.95,152.62,0.0,0.0,,,,2025-01-27 08:00:00
2025-01-27 16:00:00,38.73,84.24,5.75,31.11,36.54,39.21,4.52,0.74,22.22,2.41,2.39,,,1.4,1.1,24.52,35.47,0.87,261.43,0.0,0.0,,,,2025-01-27 16:00:00
2025-01-28 00:00:00,38.83,127.48,5.79,31.27,36.63,39.14,4.51,0.78,22.35,2.41,2.41,,,1.4,1.1,20.17,70.26,1.08,227.02,0.0,0.0,,,,2025-01-28 00:00:00
2025-01-28 08:00:00,38.73,121.58,5.76,31.3,36.38,39.12,4.55,0.92,22.23,2.41,2.41,,,1.39,1.09,25.98,27.06,0.85,240.94,0.0,0.0,,,,2025-01-28 08:00:00
2025-01-28 16:00:00,38.72,106.29,5.76,31.19,36.58,39.13,4.5,0.79,22.23,2.41,2.4,,,1.4,1.1,24.53,34.5,1.11,274.86,0.0,0.0,,,,2025-01-28 16:00:00
2025-01-29 00:00:00,38.49,146.32,5.68,31.18,36.6,39.17,4.59,0.82,21.95,2.4,2.4,,,1.4,1.1,20.5,71.42,0.86,255.61,0.0,0.0,,,,2025-01-29 00:00:00
2025-01-29 08:00:00,38.57,100.83,5.6,29.8,34.42,39.03,4.54,0.8,22.05,2.4,2.42,,,1.39,1.09,26.51,26.13,0.59,207.26,0.0,0.0,,,,2025-01-29 08:00:00
2025-01-29 16:00:00,38.72,127.38,5.04,13.06,17.7,,4.47,0.69,22.22,2.41,2.41,,,1.4,1.09,25.07,41.74,0.93,258.99,0.0,0.0,,,,2025-01-29 16:00:00
2025-01-30 00:00:00,38.84,137.65,4.99,13.07,18.05,,4.46,0.71,22.36,2.41,2.41,,,1.39,1.09,20.92,76.81,1.01,262.06,0.0,0.0,,,,2025-01-30 00:00:00
2025-01-30 08:00:00,38.7,131.05,5.01,13.07,18.09,,4.55,0.73,22.21,2.41,2.41,,,1.39,1.1,25.99,45.18,1.03,262.68,0.0,0.0,,,,2025-01-30 08:00:00
2025-01-30 16:00:00,38.68,93.81,6.08,13.41,19.49,,4.63,0.71,22.17,2.41,2.4,,,1.4,1.1,25.11,49.65,1.22,271.56,0.0,0.0,,,,2025-01-30 16:00:00
2025-01-31 00:00:00,38.98,85.1,5.51,13.41,18.92,,4.64,0.8,22.54,2.42,2.42,,,1.39,1.09,21.7,81.95,1.25,283.15,0.0,0.0,,,,2025-01-31 00:00:00
2025-01-31 08:00:00,38.6,73.73,5.64,13.53,19.16,,4.62,0.74,22.08,2.4,2.41,,,1.4,1.09,27.7,38.69,0.74,244.1,0.0,0.0,,,,2025-01-31 08:00:00
2025-01-31 16:00:00,38.74,82.01,5.4,13.47,18.88,,4.7,0.71,22.25,2.41,2.41,,,1.4,1.09,25.77,42.96,1.25,269.43,0.0,0.0,,,,2025-01-31 16:00:00
2025-02-01 00:00:00,38.7,61.49,5.11,13.38,18.49,,4.65,0.64,22.21,2.41,2.39,,,1.4,1.1,22.38,77.54,1.23,274.65,0.0,0.0,,,,2025-02-01 00:00:00
2025-02-01 08:00:00,38.81,83.66,5.22,13.5,18.72,,4.62,0.72,22.34,2.41,2.43,,,1.39,1.1,27.84,37.42,1.08,183.17,0.0,0.0,,,,2025-02-01 08:00:00
2025-02-01 16:00:00,38.55,123.25,5.02,13.48,18.5,,4.61,0.78,22.01,2.4,2.4,,,1.4,1.09,25.94,37.26,1.07,250.3,0.0,0.0,,,,2025-02-01 16:00:00
2025-02-02 00:00:00,38.79,63.66,5.43,13.45,18.87,,4.64,0.77,22.32,2.41,2.39,,,1.39,1.09,21.65,72.15,1.32,279.87,0.0,0.0,,,,2025-02-02 00:00:00
2025-02-02 08:00:00,38.54,66.35,5.49,13.55,19.04,,4.71,0.75,22.01,2.4,2.4,,,1.4,1.1,27.77,27.03,1.05,161.51,0.0,0.0,,,,2025-02-02 08:00:00
2025-02-02 16:00:00,38.6,92.91,5.35,13.51,18.86,,4.66,0.73,22.08,2.4,2.4,,,1.39,1.1,25.8,25.77,0.97,272.12,0.0,0.0,,,,2025-02-02 16:00:00
2025-02-03 00:00:00,38.8,63.52,5.39,13.49,18.89,,4.71,0.77,22.32,2.41,2.42,,,1.4,1.1,20.55,70.76,1.27,275.98,0.0,0.0,,,,2025-02-03 00:00:00
2025-02-03 08:00:00,38.64,134.27,5.61,13.56,19.17,,4.66,0.9,22.13,2.41,2.41,,,1.4,1.09,27.91,16.01,0.94,269.18,0.0,0.0,,,,2025-02-03 08:00:00
2025-02-03 16:00:00,38.59,86.36,5.43,13.48,18.91,,4.66,0.81,22.06,2.4,2.41,,,1.4,1.1,24.54,23.99,1.43,288.8,0.0,0.0,,,,2025-02-03 16:00:00
2025-02-04 00:00:00,38.8,252.17,5.4,13.53,18.92,,4.71,0.81,22.32,2.41,2.42,,,1.4,1.1,19.77,58.9,1.34,219.23,0.0,0.0,,,,2025-02-04 00:00:00
2025-02-04 08:00:00,38.68,132.42,5.32,13.54,18.86,,4.65,0.93,22.18,2.41,2.4,,,1.4,1.09,27.83,15.23,1.16,258.45,0.0,0.0,,,,2025-02-04 08:00:00
2025-02-04 16:00:00,38.73,114.13,4.02,13.39,17.43,,4.52,0.72,22.26,2.41,2.41,,,1.4,1.09,25.17,26.17,1.31,277.31,0.0,0.0,,,,2025-02-04 16:00:00
2025-02-05 00:00:00,38.54,199.81,5.71,13.46,19.17,,4.58,0.94,22.01,2.4,2.41,,,1.39,1.09,20.11,61.48,1.08,249.84,0.0,0.0,,,,2025-02-05 00:00:00
2025-02-05 08:00:00,38.57,149.75,5.57,13.6,19.18,,4.57,0.94,22.38,2.41,2.4,,,1.4,1.1,27.99,22.16,1.06,291.15,0.0,0.0,,,,2025-02-05 08:00:00
2025-02-05 16:00:00,33.62,96.38,,,,,4.56,0.76,22.1,2.4,2.39,,,1.39,1.1,25.44,29.87,1.15,295.52,0.0,0.0,,,,2025-02-05 16:00:00
2025-02-06 00:00:00,33.72,87.51,,,,,4.53,0.73,22.22,2.41,2.4,,,1.4,1.1,21.39,53.64,1.05,272.65,0.0,0.0,,,,2025-02-06 00:00:00
2025-02-06 08:00:00,33.61,114.76,,,,,4.63,0.78,22.09,2.4,2.41,,,1.4,1.1,27.46,14.17,0.96,270.57,0.0,0.0,,,,2025-02-06 08:00:00
2025-02-06 16:00:00,33.67,78.04,,,,,4.62,0.68,22.17,2.41,2.41,,,1.4,1.09,25.04,32.8,1.22,285.63,0.0,0.0,,,,2025-02-06 16:00:00
2025-02-07 00:00:00,33.66,87.69,,,,,4.59,0.76,22.16,2.41,2.39,,,1.4,1.09,20.65,62.0,1.2,267.6,0.0,0.0,,,,2025-02-07 00:00:00
2025-02-07 08:00:00,33.73,133.67,,,,,4.63,0.83,22.25,2.41,2.41,,,1.4,1.09,27.66,14.12,1.0,286.98,0.0,0.0,,,,2025-02-07 08:00:00
2025-02-07 16:00:00,33.78,74.28,,,,,4.67,0.72,22.11,2.41,2.4,,,1.4,1.09,25.27,22.03,1.16,284.05,0.0,0.0,,,,2025-02-07 16:00:00
2025-02-08 00:00:00,33.64,109.13,,,,,4.58,0.76,22.35,2.41,2.41,,,1.4,1.1,20.5,67.15,1.37,268.03,0.0,0.0,,,,2025-02-08 00:00:00
2025-02-08 08:00:00,33.64,116.42,,,,,4.63,0.83,22.17,2.41,2.41,,,1.4,1.1,27.46,22.78,0.95,286.2,0.0,0.0,,,,2025-02-08 08:00:00
2025-02-08 16:00:00,33.56,127.6,,,,,4.59,0.72,22.24,2.4,2.4,,,1.39,1.09,25.24,33.56,1.23,289.4,0.0,0.0,,,,2025-02-08 16:00:00
2025-02-09 00:00:00,33.8,192.52,,,,,4.54,0.73,22.15,2.41,2.39,,,1.4,1.09,21.17,66.61,1.09,281.06,0.0,0.0,,,,2025-02-09 00:00:00
2025-02-09 08:00:00,33.76,120.95,,,,,4.62,0.82,22.14,2.41,2.4,,,1.4,1.09,27.45,26.71,0.64,258.53,0.0,0.0,,,,2025-02-09 08:00:00
2025-02-09 16:00:00,33.65,108.67,,,,,4.5,0.83,22.2,2.41,2.41,,,1.4,1.09,25.19,37.29,1.06,284.98,0.0,0.0,,,,2025-02-09 16:00:00
2025-02-10 00:00:00,33.77,182.64,,,,,4.51,0.78,22.24,2.41,2.42,,,1.4,1.1,21.35,75.77,1.34,259.29,0.0,0.0,,,,2025-02-10 00:00:00
2025-02-10 08:00:00,33.56,129.42,,,,,4.54,0.68,22.56,2.36,2.44,,,1.37,1.08,26.19,36.37,0.86,287.04,0.0,0.0,,,,2025-02-10 08:00:00
2025-02-10 16:00:00,33.66,134.64,,,,,4.51,0.77,25.16,2.11,2.59,,,1.19,0.99,25.23,35.28,0.99,283.59,0.0,0.0,,,,2025-02-10 16:00:00
2025-02-11 00:00:00,33.66,167.82,,,,,4.6,0.74,25.15,2.11,2.6,,,1.2,1.0,21.12,72.29,1.24,252.88,0.0,0.0,,,,2025-02-11 00:00:00
2025-02-11 08:00:00,33.74,98.5,4.08,13.64,17.68,,4.56,0.73,25.27,2.11,2.6,,,1.2,1.0,27.39,19.14,1.08,209.71,0.0,0.0,,,,2025-02-11 08:00:00
2025-02-11 16:00:00,33.67,99.47,4.34,14.08,18.41,,4.55,0.77,25.17,2.11,2.6,,,1.2,0.99,25.75,19.39,1.06,278.27,0.0,0.0,,,,2025-02-11 16:00:00
2025-02-12 00:00:00,33.77,121.75,5.12,14.09,19.2,,4.59,0.79,25.29,2.11,2.62,,,1.19,0.99,20.53,56.47,1.27,255.53,0.0,0.0,,,,2025-02-12 00:00:00
2025-02-12 08:00:00,33.71,163.59,5.31,14.16,19.47,,4.64,0.86,25.25,2.11,2.62,,,1.19,1.0,28.9,10.63,0.59,235.19,0.0,0.0,,,,2025-02-12 08:00:00
2025-02-12 16:00:00,33.57,81.7,,,,,4.6,0.76,25.04,2.1,2.6,,,1.2,1.0,25.92,14.02,1.16,292.11,0.0,0.0,,,,2025-02-12 16:00:00
2025-02-13 00:00:00,33.68,132.45,,,,,4.66,0.88,25.18,2.11,2.61,,,1.2,1.0,20.08,55.96,1.26,266.32,0.0,0.0,,,,2025-02-13 00:00:00
2025-02-13 08:00:00,33.74,127.63,,,,,4.62,0.87,25.25,2.11,2.6,,,1.2,1.0,29.02,13.23,0.57,243.46,0.0,0.0,,,,2025-02-13 08:00:00
2025-02-13 16:00:00,33.69,146.55,,,,,4.55,0.84,25.19,2.11,2.6,,,1.2,0.99,26.63,18.76,1.0,287.8,0.0,0.0,,,,2025-02-13 16:00:00
2025-02-14 00:00:00,33.56,102.49,,,,,4.55,0.76,25.04,2.11,2.61,,,1.19,0.99,20.98,45.75,1.31,271.84,0.0,0.0,,,,2025-02-14 00:00:00
2025-02-14 08:00:00,33.69,150.62,,,,,4.56,0.9,25.19,2.11,2.6,,,1.2,0.99,29.14,13.86,0.97,158.81,0.0,0.0,,,,2025-02-14 08:00:00
2025-02-14 16:00:00,33.69,110.76,,,,,4.57,0.85,25.19,2.11,2.6,,,1.19,0.99,26.54,62.55,1.23,286.36,0.0,0.0,,,,2025-02-14 16:00:00
2025-02-15 00:00:00,33.76,79.93,,,,,4.6,0.78,25.31,2.11,2.62,,,1.2,0.99,21.11,90.02,1.26,266.97,0.0,0.0,,,,2025-02-15 00:00:00
2025-02-15 08:00:00,33.76,132.61,,,,,4.6,0.77,25.28,2.11,2.6,,,1.2,0.99,27.9,68.3,1.33,129.51,0.0,0.0,,,,2025-02-15 08:00:00
2025-02-15 16:00:00,33.79,165.92,,,,,4.58,0.84,25.31,2.11,2.59,,,1.2,0.99,26.62,69.5,0.94,214.9,0.0,0.0,,,,2025-02-15 16:00:00
2025-02-16 00:00:00,33.64,93.75,,,,,4.63,0.83,25.13,2.11,2.61,,,1.2,0.99,21.52,90.7,1.12,241.33,0.0,0.0,,,,2025-02-16 00:00:00
